EOYBYear,collectDate,sortDate,marshName,marshAbbrev,siteName,monitoringPurpose,marshRegion,isExperiment,Transect,locationID,locationName,Replicate,speciesName,ITISID,liveMass,deadMass,unknownMass,totalMass,sampleComment,latitude,longitude
2001,NA,NA,Gator Tract,GT,Gator,EOYB,1,0,A,1,Creekbank (1),b,Spartina alterniflora,41267,25.42,7.49,0,32.91,,37.16740895,-75.94058642
2001,NA,NA,Gator Tract,GT,Gator,EOYB,1,0,A,1,Creekbank (1),a,Spartina alterniflora,41267,28.7,13.14,0,41.84,,37.16740895,-75.94058642
2001,NA,NA,Gator Tract,GT,Gator,EOYB,1,0,B,1,Creekbank (1),a,Spartina alterniflora,41267,14.63,7.5,0,22.13,,37.16740895,-75.94058642
2001,NA,NA,Gator Tract,GT,Gator,EOYB,1,0,B,1,Creekbank (1),b,Spartina alterniflora,41267,16.63,2.72,0,19.35,,37.16740895,-75.94058642
2001,NA,NA,Gator Tract,GT,Gator,EOYB,1,0,B,2,Low Marsh (2),a,Spartina alterniflora,41267,9.81,15.38,0,25.19,,37.16740895,-75.94058642
2001,NA,NA,Gator Tract,GT,Gator,EOYB,1,0,B,2,Low Marsh (2),b,Spartina alterniflora,41267,9.59,4.69,0,14.28,,37.16740895,-75.94058642
2001,NA,NA,Gator Tract,GT,Gator,EOYB,1,0,B,3,High Marsh (3),a,Spartina alterniflora,41267,9.14,1.87,0,11.01,,37.16740895,-75.94058642
2001,NA,NA,Gator Tract,GT,Gator,EOYB,1,0,B,3,High Marsh (3),b,Spartina alterniflora,41267,1.52,0.32,0,1.84,,37.16740895,-75.94058642
2001,NA,NA,Gator Tract,GT,Gator,EOYB,1,0,A,2,Low Marsh (2),a,Spartina alterniflora,41267,20.3,1.02,0,21.32,,37.16740895,-75.94058642
2001,NA,NA,Gator Tract,GT,Gator,EOYB,1,0,B,4,Transition (4),b,Spartina patens,41271,8.48,11.18,0,19.66,,37.16740895,-75.94058642
2001,NA,NA,Gator Tract,GT,Gator,EOYB,1,0,C,4,Transition (4),a,Spartina patens,41271,8.83,10.38,0,19.21,,37.16740895,-75.94058642
2001,NA,NA,Gator Tract,GT,Gator,EOYB,1,0,C,4,Transition (4),b,Spartina patens,41271,2.7,0.8,0,3.5,,37.16740895,-75.94058642
2001,NA,NA,Gator Tract,GT,Gator,EOYB,1,0,B,4,Transition (4),a,Spartina patens,41271,51,41.19,0,92.19,,37.16740895,-75.94058642
2001,NA,NA,Gator Tract,GT,Gator,EOYB,1,0,A,4,Transition (4),b,Spartina patens,41271,8.48,0,0,8.48,,37.16740895,-75.94058642
2001,NA,NA,Greens Creek,GC,Greens_Creek,EOYB,1,0,B,3,High Marsh (3),a,Distichlis spicata,40662,0.26,0,0,0.26,,37.48503287,-75.81495407
2001,NA,NA,Greens Creek,GC,Greens_Creek,EOYB,1,0,A,3,High Marsh (3),a,Salicornia sp.,20646,1.27,0.08,0,1.35,,37.48503287,-75.81495407
2001,NA,NA,Greens Creek,GC,Greens_Creek,EOYB,1,0,A,3,High Marsh (3),b,Salicornia sp.,20646,0.49,0,0,0.49,,37.48503287,-75.81495407
2001,NA,NA,Greens Creek,GC,Greens_Creek,EOYB,1,0,B,3,High Marsh (3),a,Salicornia sp.,20646,0.14,0,0,0.14,,37.48503287,-75.81495407
2001,NA,NA,Greens Creek,GC,Greens_Creek,EOYB,1,0,A,3,High Marsh (3),b,Spartina alterniflora,41267,16.26,7.94,0,24.2,,37.48503287,-75.81495407
2001,NA,NA,Greens Creek,GC,Greens_Creek,EOYB,1,0,A,2,Low Marsh (2),a,Spartina alterniflora,41267,24.52,11.8,0,36.32,,37.48503287,-75.81495407
2001,NA,NA,Greens Creek,GC,Greens_Creek,EOYB,1,0,A,2,Low Marsh (2),b,Spartina alterniflora,41267,27.3,11.7,0,39,,37.48503287,-75.81495407
2001,NA,NA,Greens Creek,GC,Greens_Creek,EOYB,1,0,B,2,Low Marsh (2),a,Spartina alterniflora,41267,24.74,1.36,0,26.1,,37.48503287,-75.81495407
2001,NA,NA,Greens Creek,GC,Greens_Creek,EOYB,1,0,B,2,Low Marsh (2),b,Spartina alterniflora,41267,66.26,12.42,0,78.68,,37.48503287,-75.81495407
2001,NA,NA,Greens Creek,GC,Greens_Creek,EOYB,1,0,B,3,High Marsh (3),a,Spartina alterniflora,41267,8.76,2.92,0,11.68,,37.48503287,-75.81495407
2001,NA,NA,Greens Creek,GC,Greens_Creek,EOYB,1,0,B,3,High Marsh (3),b,Spartina alterniflora,41267,6.71,3.29,0,10,,37.48503287,-75.81495407
2001,NA,NA,Greens Creek,GC,Greens_Creek,EOYB,1,0,C,2,Low Marsh (2),a,Spartina alterniflora,41267,30.66,5.63,0,36.29,,37.48503287,-75.81495407
2001,NA,NA,Greens Creek,GC,Greens_Creek,EOYB,1,0,C,3,High Marsh (3),a,Spartina alterniflora,41267,15.52,9.14,0,24.66,,37.48503287,-75.81495407
2001,NA,NA,Greens Creek,GC,Greens_Creek,EOYB,1,0,C,3,High Marsh (3),b,Spartina alterniflora,41267,23.48,7.25,0,30.73,,37.48503287,-75.81495407
2001,NA,NA,Greens Creek,GC,Greens_Creek,EOYB,1,0,A,3,High Marsh (3),a,Spartina alterniflora,41267,15.41,7.38,0,22.79,,37.48503287,-75.81495407
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,C,4,Transition (4),a,Aster tenuifolius,35517,0.44,0,0,0.44,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,C,4,Transition (4),b,Aster tenuifolius,35517,0.7,0,0,0.7,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,B,5,Alt. Transition,A,Distichlis spicata,40662,0,55.8,0,55.8,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,B,5,Alt. Transition,B,Distichlis spicata,40662,0,48.79,0,48.79,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,B,4,Transition (4),b,Distichlis spicata,40662,27.68,0,0,27.68,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,C,4,Transition (4),a,Distichlis spicata,40662,6.12,0.56,0,6.68,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,C,4,Transition (4),b,Distichlis spicata,40662,9.63,3.23,0,12.86,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,A,4,Transition (4),a,Distichlis spicata,40662,39.7,1.25,0,40.95,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,A,4,Transition (4),b,Distichlis spicata,40662,54.02,6.17,0,60.19,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,A,5,Alt. Transition,B,Distichlis spicata,40662,2.35,22.45,0,24.8,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,B,4,Transition (4),a,Distichlis spicata,40662,40.62,4.62,0,45.24,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,A,5,Alt. Transition,A,Distichlis spicata,40662,13.66,0,0,13.66,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,C,4,Transition (4),b,Limonium carolinianum,21330,0.42,0,0,0.42,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,A,5,Alt. Transition,A,Phragmites australis,41072,0,0.17,0,0.17,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,B,4,Transition (4),b,Salicornia sp.,20646,0,1.14,0,1.14,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,C,2,Low Marsh (2),a,Salicornia sp.,20646,13.36,0,0,13.36,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,B,4,Transition (4),a,Salicornia sp.,20646,0.19,0,0,0.19,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,C,4,Transition (4),b,Salicornia sp.,20646,4.54,0,0,4.54,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,C,3,High Marsh (3),b,Spartina alterniflora,41267,19.65,2.92,0,22.57,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,B,5,Alt. Transition,B,Spartina alterniflora,41267,8.77,0,0,8.77,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,C,1,Creekbank (1),a,Spartina alterniflora,41267,10.79,55.63,0,66.42,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,C,1,Creekbank (1),b,Spartina alterniflora,41267,103.73,1.97,0,105.7,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,C,2,Low Marsh (2),a,Spartina alterniflora,41267,139.54,26.28,0,165.82,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,C,3,High Marsh (3),a,Spartina alterniflora,41267,25.87,2.96,0,28.83,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,C,4,Transition (4),a,Spartina alterniflora,41267,16.3,0,0,16.3,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,C,2,Low Marsh (2),b,Spartina alterniflora,41267,80.06,20.56,0,100.62,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,A,1,Creekbank (1),a,Spartina alterniflora,41267,114.38,62.1,0,176.48,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,A,1,Creekbank (1),b,Spartina alterniflora,41267,43.46,11.28,0,54.74,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,A,2,Low Marsh (2),a,Spartina alterniflora,41267,102.3,6.85,0,109.15,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,A,2,Low Marsh (2),b,Spartina alterniflora,41267,122.52,20.57,0,143.09,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,A,3,High Marsh (3),b,Spartina alterniflora,41267,16.12,17.96,0,34.08,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,A,4,Transition (4),a,Spartina alterniflora,41267,11.72,0,0,11.72,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,B,4,Transition (4),b,Spartina alterniflora,41267,0,1.69,0,1.69,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,B,1,Creekbank (1),a,Spartina alterniflora,41267,27.03,16.25,0,43.28,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,B,1,Creekbank (1),b,Spartina alterniflora,41267,0,27.64,0,27.64,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,B,2,Low Marsh (2),a,Spartina alterniflora,41267,62.05,42.01,0,104.06,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,B,2,Low Marsh (2),b,Spartina alterniflora,41267,71.1,13.54,0,84.64,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,B,3,High Marsh (3),a,Spartina alterniflora,41267,21.19,14.88,0,36.07,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,B,3,High Marsh (3),b,Spartina alterniflora,41267,23.69,19.84,0,43.53,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,B,4,Transition (4),a,Spartina alterniflora,41267,4.11,4.15,0,8.26,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,B,4,Transition (4),b,Spartina patens,41271,6.17,12.84,0,19.01,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,C,4,Transition (4),a,Spartina patens,41271,32.06,5.86,0,37.92,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,C,4,Transition (4),b,Spartina patens,41271,25.59,6.13,0,31.72,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,A,4,Transition (4),a,Spartina patens,41271,48.2,0,0,48.2,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,A,4,Transition (4),b,Spartina patens,41271,5.26,11.87,0,17.13,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,A,5,Alt. Transition,A,Spartina patens,41271,4.39,20.15,0,24.54,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,A,5,Alt. Transition,B,Spartina patens,41271,0,5.42,0,5.42,,37.45113229,-75.67287096
2001,NA,NA,Hog Island North,HOGN,Hog,EOYB,1,0,B,4,Transition (4),a,Spartina patens,41271,10.01,7.9,0,17.91,,37.45113229,-75.67287096
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,B,4,Transition (4),b,Distichlis spicata,40662,0.81,0.14,0,0.95,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,A,4,Transition (4),a,Distichlis spicata,40662,9.83,0,0,9.83,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,A,4,Transition (4),b,Distichlis spicata,40662,6.26,0,0,6.26,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,C,4,Transition (4),a,Distichlis spicata,40662,1.5,0,0,1.5,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,B,4,Transition (4),a,Distichlis spicata,40662,9,1.24,0,10.24,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,B,4,Transition (4),b,Scirpus sp.,40225,1.23,1.17,0,2.4,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,C,4,Transition (4),a,Scirpus sp.,40225,8.74,23.03,0,31.77,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,C,4,Transition (4),b,Scirpus sp.,40225,13.9,7.49,0,21.39,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,C,4,Transition (4),a,Setaria geniculata,41235,2.7,26.63,0,29.33,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,A,2,Low Marsh (2),a,Spartina alterniflora,41267,24.68,19.65,0,44.33,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,A,1,Creekbank (1),a,Spartina alterniflora,41267,23.02,2.53,0,25.55,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,A,2,Low Marsh (2),b,Spartina alterniflora,41267,27.37,10.29,0,37.66,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,A,1,Creekbank (1),b,Spartina alterniflora,41267,11.06,2.04,0,13.1,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,A,4,Transition (4),b,Spartina alterniflora,41267,15.06,0,0,15.06,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,B,1,Creekbank (1),a,Spartina alterniflora,41267,25.84,7.6,0,33.44,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,B,1,Creekbank (1),b,Spartina alterniflora,41267,16.07,0,0,16.07,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,B,2,Low Marsh (2),a,Spartina alterniflora,41267,22.12,15.13,0,37.25,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,B,2,Low Marsh (2),b,Spartina alterniflora,41267,15.59,9.9,0,25.49,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,B,3,High Marsh (3),a,Spartina alterniflora,41267,3.84,23.53,0,27.37,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,B,3,High Marsh (3),b,Spartina alterniflora,41267,66.9,37.32,0,104.22,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,C,1,Creekbank (1),a,Spartina alterniflora,41267,78.23,8.75,0,86.98,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,C,1,Creekbank (1),b,Spartina alterniflora,41267,51.47,24.3,0,75.77,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,C,2,Low Marsh (2),a,Spartina alterniflora,41267,54.24,41.91,0,96.15,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,C,2,Low Marsh (2),b,Spartina alterniflora,41267,57.85,27.76,0,85.61,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,A,4,Transition (4),a,Spartina patens,41271,4.37,0,0,4.37,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,B,4,Transition (4),a,Spartina patens,41271,15.47,28.48,0,43.95,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,B,4,Transition (4),b,Spartina patens,41271,27.95,25.81,0,53.76,,37.40767566,-75.69826208
2001,NA,NA,Hog Island South,HOGS,Hog,EOYB,1,0,C,4,Transition (4),b,Spartina patens,41271,7.34,0,0,7.34,,37.40767566,-75.69826208
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,C,4,Transition (4),b,Distichlis spicata,40662,0.43,0,0,0.43,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,C,4,Transition (4),a,Distichlis spicata,40662,1.39,0,0,1.39,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,A,4,Transition (4),b,Distichlis spicata,40662,0.67,0,0,0.67,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,B,4,Transition (4),a,Distichlis spicata,40662,4.85,1.67,0,6.52,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,C,1,Creekbank (1),b,Distichlis spicata,40662,18.09,12.35,0,30.44,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,C,3,High Marsh (3),a,Distichlis spicata,40662,17.14,0.58,0,17.72,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,A,4,Transition (4),a,Phragmites australis,41072,24.84,58.63,0,83.47,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,A,4,Transition (4),b,Phragmites australis,41072,49.47,95.51,0,144.98,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,C,4,Transition (4),b,Setaria geniculata,41235,11.52,20.92,0,32.44,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,C,3,High Marsh (3),b,Spartina alterniflora,41267,0,76.16,0,76.16,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,B,2,Low Marsh (2),a,Spartina alterniflora,41267,8.17,1.34,0,9.51,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,A,1,Creekbank (1),a,Spartina alterniflora,41267,74.87,0,0,74.87,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,A,1,Creekbank (1),b,Spartina alterniflora,41267,0,13.24,0,13.24,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,A,2,Low Marsh (2),b,Spartina alterniflora,41267,0,2.92,0,2.92,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,A,4,Transition (4),b,Spartina alterniflora,41267,55.11,9.46,0,64.57,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,B,1,Creekbank (1),b,Spartina alterniflora,41267,112.98,16.99,0,129.97,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,B,2,Low Marsh (2),b,Spartina alterniflora,41267,0,13.07,0,13.07,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,C,1,Creekbank (1),a,Spartina alterniflora,41267,57.56,22.61,0,80.17,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,C,1,Creekbank (1),b,Spartina alterniflora,41267,9.39,0,0,9.39,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,C,2,Low Marsh (2),a,Spartina alterniflora,41267,36.68,8.09,0,44.77,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,C,2,Low Marsh (2),b,Spartina alterniflora,41267,0,5.32,0,5.32,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,C,3,High Marsh (3),a,Spartina alterniflora,41267,12.78,7.04,0,19.82,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,B,1,Creekbank (1),a,Spartina alterniflora,41267,90.61,44.12,0,134.73,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,C,4,Transition (4),a,Spartina patens,41271,0,27.44,0,27.44,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,B,4,Transition (4),a,Spartina patens,41271,29.6,31.15,0,60.75,,37.34618996,-75.90099556
2001,NA,NA,Indiantown,IT,Indiantown,EOYB,1,0,B,4,Transition (4),b,Spartina patens,41271,14.99,4.94,0,19.93,,37.34618996,-75.90099556
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,B,4,Transition (4),a,Distichlis spicata,40662,6.04,20.14,0,26.18,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,B,4,Transition (4),b,Distichlis spicata,40662,18.19,18.71,0,36.9,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,A,4,Transition (4),a,Distichlis spicata,40662,2.07,2.54,0,4.61,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,A,4,Transition (4),b,Distichlis spicata,40662,4.57,0,0,4.57,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,A,3,High Marsh (3),a,Salicornia sp.,20646,6.31,0,0,6.31,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,C,2,Low Marsh (2),a,Spartina alterniflora,41267,71.5,18.65,0,90.15,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,B,3,High Marsh (3),a,Spartina alterniflora,41267,18.07,11.8,0,29.87,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,B,3,High Marsh (3),b,Spartina alterniflora,41267,21.8,4.7,0,26.5,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,B,4,Transition (4),a,Spartina alterniflora,41267,3.93,0,0,3.93,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,B,4,Transition (4),b,Spartina alterniflora,41267,8.09,0,0,8.09,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,B,2,Low Marsh (2),a,Spartina alterniflora,41267,30.23,10.57,0,40.8,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,C,1,Creekbank (1),b,Spartina alterniflora,41267,32.18,21.76,0,53.94,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,B,1,Creekbank (1),b,Spartina alterniflora,41267,31.77,8.88,0,40.65,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,C,2,Low Marsh (2),b,Spartina alterniflora,41267,26.31,8.42,0,34.73,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,C,4,Transition (4),a,Spartina alterniflora,41267,29.43,32.47,0,61.9,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,C,4,Transition (4),b,Spartina alterniflora,41267,35.37,34.84,0,70.21,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,C,1,Creekbank (1),a,Spartina alterniflora,41267,28.96,0,0,28.96,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,A,2,Low Marsh (2),b,Spartina alterniflora,41267,40.87,26.86,0,67.73,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,A,1,Creekbank (1),a,Spartina alterniflora,41267,28.62,5.45,0,34.07,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,B,2,Low Marsh (2),b,Spartina alterniflora,41267,39.28,0,0,39.28,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,A,2,Low Marsh (2),a,Spartina alterniflora,41267,0,72.37,0,72.37,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,A,3,High Marsh (3),a,Spartina alterniflora,41267,10.64,6.18,0,16.82,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,A,3,High Marsh (3),b,Spartina alterniflora,41267,13.61,2.39,0,16,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,A,4,Transition (4),a,Spartina alterniflora,41267,21.09,12.62,0,33.71,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,A,4,Transition (4),b,Spartina alterniflora,41267,18.95,4.65,0,23.6,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,B,1,Creekbank (1),a,Spartina alterniflora,41267,33.64,1.21,0,34.85,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,A,1,Creekbank (1),b,Spartina alterniflora,41267,60.24,24.4,0,84.64,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,C,3,High Marsh (3),a,Spartina patens,41271,71.1,0,0,71.1,,37.784154,-75.558264
2001,NA,NA,Kegotank,KF,Kegotank,EOYB,1,0,C,3,High Marsh (3),b,Spartina patens,41271,56.41,80.23,0,136.64,,37.784154,-75.558264
